Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,monthly_payment,debt_to_savings_ratio,description,target
32,male,2,own,no info,no info,7238,48,radio/TV,150.79166666666666,7238.0,Skilled homeowner seeking very large electronics loan. Complete lack of financial info and extremely high debt-to-savings ratio (7238.0) pose severe default risk.,bad risk
26,female,2,own,little,no info,2764,33,business,83.75757575757575,1382.0,"Young skilled homeowner seeking business loan. Very limited savings, extremely long duration, and very high D/S ratio (1382.0) indicate high risk.",bad risk
35,male,1,own,little,no info,4679,24,car,194.95833333333334,2339.5,Homeowner with stable job (1) seeking high-value car loan. Very limited savings and extremely high debt-to-savings ratio (2339.5) indicate significant risk.,bad risk
22,male,2,rent,moderate,moderate,3092,24,radio/TV,128.83333333333334,1030.6666666666667,"Young renter with stable job. Despite 'moderate' accounts, a very high debt-to-savings ratio (1030.7) and long duration indicate significant financial strain.",bad risk
23,female,2,own,little,little,448,6,education,74.66666666666667,224.0,"Young skilled homeowner seeking very small education loan. Despite limited buffers, low credit amount and short duration mitigate risk (D/S 224.0).",good risk
28,male,1,own,little,little,654,9,car,72.66666666666667,327.0,"Young homeowner with stable job (1) seeking small car loan. Limited financial buffers, but low credit amount and short duration help manage risk (D/S 327.0).",good risk
36,male,3,own,no info,no info,1238,6,education,206.33333333333334,1238.0,"Highly qualified homeowner seeking education loan. Complete lack of financial info, high monthly payments, and extremely high D/S ratio (1238.0) suggest high risk.",bad risk
33,male,2,own,little,moderate,1245,18,radio/TV,69.16666666666667,622.5,Skilled homeowner seeking electronics loan. Limited savings and a high debt-to-savings ratio (622.5) indicate constrained financial flexibility.,bad risk
26,female,2,rent,little,little,3114,18,furniture/equipment,173.0,1557.0,Young renter with skilled job seeking furniture loan. Very limited financial buffers and extremely high debt-to-savings ratio (1557.0) suggest significant risk.,bad risk
24,male,2,own,quite rich,no info,2569,39,car,65.87179487179488,2569.0,"Young skilled homeowner seeking car loan. 'Quite rich' savings result in a good debt-to-savings ratio (1.0), excellent buffer for the loan despite long duration.",good risk
25,male,2,own,little,rich,5152,24,radio/TV,214.66666666666666,2576.0,"Young skilled homeowner seeking high-value electronics loan. Minimal savings and extremely high D/S ratio (2576.0), despite rich checking, indicate high default risk.",bad risk
39,male,1,own,moderate,moderate,1037,12,business,86.41666666666667,345.6666666666667,"Homeowner with stable job (1) seeking small business loan. Moderate account balances are offset by high debt-to-savings ratio (345.7), implying limited buffer.",bad risk
44,male,2,own,little,little,1478,15,furniture/equipment,98.53333333333333,739.0,Skilled homeowner seeking furniture loan. Very limited financial buffers and a high debt-to-savings ratio (739.0) suggest considerable repayment concerns.,bad risk
23,female,1,own,little,moderate,3573,12,radio/TV,297.75,1786.5,"Young homeowner with stable job (1). Very limited savings, extremely high D/S ratio (1786.5), and high monthly payments indicate severe risk.",bad risk
26,male,2,own,little,moderate,1201,24,car,50.041666666666664,600.5,"Young skilled homeowner seeking car loan. Limited savings and a high debt-to-savings ratio (600.5), coupled with long duration, indicate elevated risk.",bad risk
57,female,2,rent,rich,little,3622,30,furniture/equipment,120.73333333333333,905.5,"Older skilled renter seeking high-value loan. Despite 'rich' savings, debt-to-savings ratio (905.5) indicates severe liquidity concerns. Long duration adds risk.",bad risk
30,female,2,own,rich,no info,960,15,furniture/equipment,64.0,240.0,"Skilled homeowner seeking small loan. Despite 'rich' savings, debt-to-savings ratio (240.0) indicates a limited financial buffer for repayment.",bad risk
44,male,2,own,quite rich,no info,1163,12,car,96.91666666666667,1163.0,"Skilled homeowner seeking small car loan. 'Quite rich' savings result in a good debt-to-savings ratio (1.0), making this a low-risk profile.",good risk
47,male,3,own,little,moderate,1209,6,car,201.5,604.5,"Highly qualified homeowner seeking car loan. Limited savings, high monthly payment, and high D/S ratio (604.5) indicate significant liquidity concerns.",bad risk
52,male,2,own,little,no info,3077,12,radio/TV,256.4166666666667,1538.5,"Older skilled homeowner seeking electronics loan. Very limited savings, high monthly payment, and extremely high D/S ratio (1538.5) signal major risk.",bad risk
62,female,2,free,little,no info,3757,24,car,156.54166666666666,1878.5,"Older skilled individual with 'free' housing. Very limited savings, long duration, and extremely high D/S ratio (1878.5) suggest severe default risk.",bad risk
35,male,1,rent,moderate,no info,1418,10,car,141.8,472.6666666666667,"Renter with stable job (1) seeking car loan. Moderate savings are offset by a high debt-to-savings ratio (472.7), indicating limited financial resilience.",bad risk
26,male,2,rent,little,no info,3518,6,car,586.3333333333334,1759.0,"Young skilled renter seeking high-value car loan. Very limited savings, extremely high monthly payment, and D/S ratio (1759.0) indicate critical risk.",bad risk
26,male,2,own,little,no info,1934,12,radio/TV,161.16666666666666,967.0,"Young, employed homeowner seeking moderate credit for consumer goods. Savings are limited, checking info missing. Debt-to-savings ratio is manageable but could improve.",good risk
42,female,3,free,little,moderate,8318,27,business,308.0740740740741,4159.0,Experienced professional with free housing. Seeking substantial credit for business. Limited savings and very high debt-to-savings ratio indicate significant financial strain/leverage.,bad risk
27,female,2,own,moderate,no info,1237,6,radio/TV,206.16666666666666,412.3333333333333,"Young, employed homeowner with moderate savings. Seeking low credit for consumer items. Very short duration and strong debt-to-savings ratio. Checking info unknown.",good risk
38,male,2,own,no info,moderate,368,6,radio/TV,61.333333333333336,368.0,Employed homeowner with moderate checking. Requesting very low credit for consumer goods over a short term. Savings info is unavailable.,good risk
39,male,1,rent,little,little,2122,12,car,176.83333333333334,1061.0,"Renter with unskilled job, limited savings and checking. Seeking moderate credit for a car. Debt-to-savings ratio is borderline, raising some concern.",bad risk
20,male,2,own,no info,little,2996,24,furniture/equipment,124.83333333333333,2996.0,"Very young homeowner with stable job. Seeking moderate credit for furniture. Limited financial information on accounts, leading to a high debt-to-savings ratio.",bad risk
29,male,3,rent,moderate,moderate,9034,36,furniture/equipment,250.94444444444446,3011.3333333333335,"Young professional renting. Seeking substantial long-term credit for furniture. While accounts are moderate, the very high debt-to-savings ratio is a significant concern.",bad risk
40,male,2,own,little,no info,1585,24,furniture/equipment,66.04166666666667,792.5,"Employed homeowner seeking low credit for furniture. Savings are limited, and checking info is unavailable, but the debt-to-savings ratio is good.",good risk
32,male,1,own,little,moderate,1301,18,radio/TV,72.27777777777777,650.5,Young homeowner with unskilled job. Seeking low credit for consumer goods. Moderate checking and good debt-to-savings ratio despite limited savings.,good risk
28,male,2,own,moderate,rich,1323,6,car,220.5,441.0,"Young, employed homeowner with strong financial accounts. Seeking low credit for a car, with a very short duration and excellent debt-to-savings ratio.",good risk
27,female,2,own,little,little,3123,24,car,130.125,1561.5,"Young, employed homeowner. Seeking moderate credit for a car. Limited financial accounts and a moderate debt-to-savings ratio raise some caution.",bad risk
42,male,2,free,little,little,5493,36,car,152.58333333333334,2746.5,Employed individual with free housing. Seeking high long-term credit for a car. Limited financial accounts and a high debt-to-savings ratio are concerns.,bad risk
49,male,2,own,moderate,rich,1126,9,radio/TV,125.11111111111111,375.3333333333333,"Mature, employed homeowner with strong financial accounts. Seeking low credit for consumer goods over a short term, with an excellent debt-to-savings ratio.",good risk
38,male,2,own,moderate,moderate,1216,24,radio/TV,50.666666666666664,405.3333333333333,"Employed homeowner with good financial accounts. Seeking low credit for consumer goods over moderate term, supported by an excellent debt-to-savings ratio.",good risk
24,female,2,rent,little,little,1207,24,car,50.291666666666664,603.5,"Young employed renter seeking low credit for a car. While financial accounts are limited, the debt-to-savings ratio is manageable over moderate duration.",good risk
27,male,1,own,no info,no info,1309,10,car,130.9,1309.0,Young homeowner with an unskilled job. Requesting moderate credit for a car. Lack of financial account info results in a high debt-to-savings ratio.,bad risk
36,male,2,own,quite rich,rich,2360,15,car,157.33333333333334,2360.0,"Employed homeowner with very strong financial accounts. Seeking moderate credit for a car. Despite account strength, the debt-to-savings ratio is high.",good risk
34,male,3,own,moderate,moderate,6850,15,car,456.6666666666667,2283.3333333333335,Employed homeowner with moderate accounts. Seeking high credit for a car over a moderate term. The high debt-to-savings ratio indicates significant leverage.,bad risk
28,male,2,own,little,no info,1413,24,radio/TV,58.875,706.5,"Young, employed homeowner seeking low credit for consumer goods. Limited savings and no checking info, but the debt-to-savings ratio is good.",good risk
45,male,3,own,moderate,no info,8588,39,car,220.2051282051282,2862.6666666666665,Experienced professional homeowner. Seeking substantial long-term credit for a car. Moderate savings but no checking info; very high debt-to-savings ratio.,bad risk
26,male,2,own,little,little,759,12,car,63.25,379.5,"Young, employed homeowner seeking very low credit for a car. Despite limited accounts, the short duration and excellent debt-to-savings ratio are positive.",good risk
32,male,3,free,little,no info,4686,36,car,130.16666666666666,2343.0,Young professional with free housing. Seeking high long-term credit for a car. Limited financial accounts and a high debt-to-savings ratio are concerns.,bad risk
26,male,2,rent,little,rich,2687,15,business,179.13333333333333,1343.5,"Young employed renter seeking moderate credit for business. Rich checking account is positive, but little savings and a moderate debt-to-savings ratio require careful review.",good risk
20,male,2,rent,little,moderate,585,12,radio/TV,48.75,292.5,Very young employed renter seeking very low credit for consumer goods. Moderate checking account and excellent debt-to-savings ratio.,good risk
54,male,2,own,no info,no info,2255,24,car,93.95833333333333,2255.0,"Mature, employed homeowner. Seeking moderate credit for a car. Significant lack of financial account information results in a high debt-to-savings ratio.",bad risk
37,female,2,own,little,little,609,6,car,101.5,304.5,"Employed homeowner seeking very low credit for a car. Despite limited accounts, the very short duration and excellent debt-to-savings ratio are strong.",good risk
40,male,1,own,little,little,1361,6,car,226.83333333333334,680.5,Employed homeowner with an unskilled job. Seeking low credit for a car over a very short term. Limited accounts but good debt-to-savings ratio.,good risk
23,female,2,rent,little,no info,7127,36,furniture/equipment,197.97222222222223,3563.5,Young employed renter seeking substantial long-term credit. Very limited financial accounts and an extremely high debt-to-savings ratio are major concerns.,bad risk
43,male,2,own,moderate,little,1203,6,car,200.5,401.0,"Employed homeowner with moderate savings. Seeking low credit for a car over a very short term, with an excellent debt-to-savings ratio.",good risk
36,male,2,free,no info,no info,700,6,radio/TV,116.66666666666667,700.0,Employed individual with free housing. Requesting very low credit for consumer goods over a short term. Financial account info is unavailable.,good risk
44,male,2,free,little,no info,5507,24,repairs,229.45833333333334,2753.5,Employed individual with free housing. Seeking high credit for repairs. Limited financial accounts and a high debt-to-savings ratio are significant concerns.,bad risk
24,female,2,own,little,little,3190,18,radio/TV,177.22222222222223,1595.0,"Young, employed homeowner seeking moderate credit for consumer goods. Limited financial accounts and a moderate debt-to-savings ratio raise caution.",bad risk
53,male,2,free,little,little,7119,48,furniture/equipment,148.3125,3559.5,Mature employed individual with free housing. Seeking substantial long-term credit. Very limited financial accounts and an extremely high debt-to-savings ratio.,bad risk
23,female,2,own,moderate,no info,3488,24,car,145.33333333333334,1162.6666666666667,"Young, employed homeowner with moderate savings. Seeking moderate credit for a car. Checking info is missing, and the debt-to-savings ratio is moderate.",bad risk
26,female,1,own,little,moderate,1113,18,radio/TV,61.833333333333336,556.5,Young homeowner with unskilled job. Seeking low credit for consumer goods. Moderate checking and a good debt-to-savings ratio despite limited savings.,good risk
30,male,2,own,little,moderate,7966,26,car,306.38461538461536,3983.0,"Young, employed homeowner seeking substantial credit for a car. Limited savings and an extremely high debt-to-savings ratio are major concerns.",bad risk
31,female,2,own,moderate,no info,1532,15,education,102.13333333333334,510.6666666666667,"Young, employed homeowner with moderate savings. Seeking low credit for education. While checking info is absent, the excellent debt-to-savings ratio is positive.",good risk
42,male,1,own,little,no info,1503,4,radio/TV,375.75,751.5,"Employed homeowner with unskilled job. Seeking low credit for consumer goods over a very short term. Limited savings and no checking info, but good D/S ratio.",good risk
31,male,2,rent,little,little,2302,36,radio/TV,63.94444444444444,1151.0,Young employed renter seeking moderate credit for consumer goods. Limited financial accounts and a moderate debt-to-savings ratio over a long duration.,bad risk
41,male,1,own,little,little,662,6,car,110.33333333333333,331.0,Employed homeowner with unskilled job. Seeking very low credit for a car. Limited financial accounts but very short duration and excellent debt-to-savings ratio.,good risk
32,male,2,own,little,moderate,2273,36,education,63.138888888888886,1136.5,"Young, employed homeowner with moderate checking. Seeking moderate credit for education over a long term. Limited savings and a moderate debt-to-savings ratio.",good risk
28,female,2,rent,moderate,moderate,2631,15,car,175.4,877.0,Young employed renter with good financial accounts. Seeking moderate credit for a car. Moderate duration and a good debt-to-savings ratio.,good risk
41,male,2,rent,little,no info,1503,12,car,125.25,751.5,"Employed renter seeking low credit for a car. Limited savings and no checking info, but the short duration and good debt-to-savings ratio are positive.",good risk
26,male,2,own,moderate,no info,1311,24,radio/TV,54.625,437.0,"Young, employed homeowner with moderate savings. Seeking low credit for consumer goods. Checking info is missing, but excellent debt-to-savings ratio is positive.",good risk
25,male,2,own,no info,no info,3105,24,radio/TV,129.375,3105.0,"Young, employed homeowner seeking moderate credit for consumer goods. Significant lack of financial account information, resulting in a very high debt-to-savings ratio.",bad risk
33,male,2,rent,little,rich,2319,21,education,110.42857142857143,1159.5,Young employed renter with rich checking account. Seeking moderate credit for education. Limited savings and moderate debt-to-savings ratio are noted.,good risk
75,female,3,own,no info,little,1374,6,car,229.0,1374.0,"Very mature, employed professional homeowner. Seeking low credit for a car over a very short term. Limited financial account info results in a moderate D/S ratio.",good risk
37,female,2,own,little,moderate,3612,18,furniture/equipment,200.66666666666666,1806.0,Employed homeowner with moderate checking. Seeking moderate credit for furniture. Limited savings and a moderate debt-to-savings ratio are noted.,bad risk
42,male,3,free,little,little,7763,48,car,161.72916666666666,3881.5,Experienced professional with free housing. Seeking substantial long-term credit for a car. Very limited financial accounts and an extremely high debt-to-savings ratio.,bad risk
45,female,1,own,little,rich,3049,18,furniture/equipment,169.38888888888889,1524.5,Employed homeowner with unskilled job and rich checking. Seeking moderate credit for furniture. Limited savings and a moderate debt-to-savings ratio.,good risk
23,male,2,rent,little,moderate,1534,12,radio/TV,127.83333333333333,767.0,Young employed renter with moderate checking. Seeking low credit for consumer goods. Limited savings but good debt-to-savings ratio over short term.,good risk
60,male,2,free,little,no info,2032,24,car,84.66666666666667,1016.0,Mature employed individual with free housing. Seeking moderate credit for a car. Limited financial accounts and a moderate debt-to-savings ratio are noted.,bad risk
31,male,2,own,no info,little,6350,30,furniture/equipment,211.66666666666666,6350.0,"Young, employed homeowner seeking high credit for furniture. Significant lack of financial account information results in an extremely high debt-to-savings ratio.",bad risk
34,male,1,own,little,rich,2864,18,furniture/equipment,159.11111111111111,1432.0,Employed homeowner with unskilled job and rich checking. Seeking moderate credit for furniture. Limited savings and a moderate debt-to-savings ratio.,good risk
61,male,1,own,little,no info,1255,12,car,104.58333333333333,627.5,"Mature homeowner with unskilled job. Seeking low credit for a car. Limited savings and no checking info, but short duration and good debt-to-savings ratio.",good risk
43,male,2,free,little,little,1333,24,car,55.541666666666664,666.5,Employed individual with free housing. Seeking low credit for a car. Limited financial accounts but good debt-to-savings ratio over a moderate duration.,good risk
37,female,2,own,little,no info,2022,24,car,84.25,1011.0,Employed homeowner seeking moderate credit for a car. Limited savings and no checking info. Debt-to-savings ratio is borderline.,bad risk
32,male,2,own,little,no info,1552,24,radio/TV,64.66666666666667,776.0,"Young, employed homeowner seeking low credit for consumer goods. Limited savings and no checking info, but good debt-to-savings ratio.",good risk
24,female,1,own,little,little,626,12,radio/TV,52.166666666666664,313.0,Young homeowner with unskilled job. Seeking very low credit for consumer goods. Limited accounts but short duration and excellent debt-to-savings ratio.,good risk
35,male,2,free,no info,no info,8858,48,car,184.54166666666666,8858.0,Employed individual with free housing. Seeking substantial long-term credit for a car. Complete lack of financial account information and extremely high debt-to-savings ratio.,bad risk
23,female,2,own,no info,no info,996,12,repairs,83.0,996.0,"Young, employed homeowner seeking low credit for repairs. Complete lack of financial account information, but low credit and good debt-to-savings ratio.",good risk
45,male,1,own,quite rich,no info,1750,6,radio/TV,291.6666666666667,1750.0,Employed homeowner with unskilled job and quite rich savings. Seeking moderate credit for consumer goods over a very short term. Checking info is missing.,good risk
34,male,2,own,little,little,6999,48,radio/TV,145.8125,3499.5,Employed homeowner seeking substantial long-term credit for consumer goods. Limited financial accounts and a very high debt-to-savings ratio are major concerns.,bad risk
27,male,2,own,moderate,moderate,1995,12,car,166.25,665.0,"Young, employed homeowner with good financial accounts. Seeking moderate credit for a car over a short term, with a good debt-to-savings ratio.",good risk
67,female,3,own,little,moderate,1199,9,education,133.22222222222223,599.5,Mature professional homeowner with moderate checking. Seeking low credit for education over a short term. Limited savings but good debt-to-savings ratio.,good risk
22,male,2,own,little,moderate,1331,12,radio/TV,110.91666666666667,665.5,"Very young, employed homeowner with moderate checking. Seeking low credit for consumer goods over a short term. Limited savings but good debt-to-savings ratio.",good risk
28,female,2,own,moderate,moderate,2278,18,car,126.55555555555556,759.3333333333334,"Young, employed homeowner with good financial accounts. Seeking moderate credit for a car. Moderate duration and a good debt-to-savings ratio.",good risk
29,female,2,own,no info,no info,5003,21,car,238.23809523809524,5003.0,"Young, employed homeowner seeking high credit for a car. Complete lack of financial account information results in an extremely high debt-to-savings ratio.",bad risk
27,male,2,own,little,little,3552,24,furniture/equipment,148.0,1776.0,"Young, employed homeowner seeking moderate credit for furniture. Limited financial accounts and a moderate debt-to-savings ratio are noted.",bad risk
31,male,1,own,little,moderate,1928,18,furniture/equipment,107.11111111111111,964.0,Young homeowner with unskilled job. Seeking moderate credit for furniture. Moderate checking and good debt-to-savings ratio despite limited savings.,good risk
49,male,2,free,no info,little,2964,24,car,123.5,2964.0,Mature skilled borrower with free housing but no savings information and low checking balance. High D/S ratio indicates significant debt relative to unconfirmed savings.,bad risk
24,male,1,rent,little,little,1546,24,radio/TV,64.41666666666667,773.0,"Young, unskilled renter with limited savings/checking accounts. Moderate credit for consumer goods results in a high debt-to-savings ratio. Elevated risk.",bad risk
29,female,2,own,little,rich,683,6,radio/TV,113.83333333333333,341.5,"Skilled homeowner with substantial checking funds and a very low debt-to-savings ratio for a small, short-term loan. Good liquidity.",good risk
37,male,2,free,no info,moderate,12389,36,car,344.1388888888889,12389.0,"Skilled borrower with free housing, moderate checking, but no savings data. Very large credit amount results in an extremely high debt-to-savings ratio. High risk.",bad risk
37,male,3,own,no info,moderate,4712,24,business,196.33333333333334,4712.0,"Highly skilled homeowner with moderate checking, but no savings data for a significant business loan. High D/S ratio indicates poor liquidity. High risk.",bad risk
23,female,2,rent,moderate,moderate,1553,24,radio/TV,64.70833333333333,517.6666666666666,"Young, skilled renter with moderate savings and checking accounts. Moderate credit for consumer goods with a reasonable debt-to-savings ratio. Stable profile.",good risk
36,male,2,own,little,little,1372,12,car,114.33333333333333,686.0,Skilled homeowner with limited savings and checking accounts. Short-term car loan with a high debt-to-savings ratio. Liquidity is a concern.,bad risk
34,male,2,own,rich,no info,2578,24,radio/TV,107.41666666666667,644.5,"Skilled homeowner with significant savings. Moderate credit for consumer goods with a reasonable debt-to-savings ratio, despite missing checking account info. Strong liquidity.",good risk
41,male,2,own,no info,moderate,3979,48,radio/TV,82.89583333333333,3979.0,Skilled homeowner with moderate checking but no savings information. High credit amount for consumer goods with a very long duration and extremely high debt-to-savings ratio.,bad risk
31,female,2,own,little,little,6758,48,radio/TV,140.79166666666666,3379.0,"Skilled homeowner with limited savings and checking accounts. Very high credit amount over a long term for consumer goods, resulting in a critical debt-to-savings ratio.",bad risk
23,female,1,rent,little,little,3234,24,furniture/equipment,134.75,1617.0,"Young, unskilled renter with minimal savings and checking accounts. High credit amount over a moderate term, leading to a high debt-to-savings ratio. Elevated risk.",bad risk
38,male,2,own,little,no info,5954,30,radio/TV,198.46666666666667,2977.0,Skilled homeowner with limited savings and no checking account information. Very high credit amount and D/S ratio indicate significant financial strain and poor liquidity.,bad risk
26,female,3,rent,no info,no info,5433,24,car,226.375,5433.0,"Young, highly skilled renter with no savings or checking account information. Very large credit amount for a car, leading to an extremely high debt-to-savings ratio. High risk.",bad risk
22,female,1,own,little,little,806,15,business,53.733333333333334,403.0,"Very young, unskilled homeowner with limited liquidity. Loan is small with a good debt-to-savings ratio, mitigating age/job risks. Managed risk.",good risk
27,male,1,own,little,moderate,1082,9,radio/TV,120.22222222222223,541.0,Young homeowner in an unskilled job with moderate checking and limited savings. Short-term loan for consumer goods with a reasonable debt-to-savings ratio. Acceptable risk.,good risk
24,female,2,own,little,no info,2788,15,furniture/equipment,185.86666666666667,1394.0,"Young skilled homeowner with limited savings and no checking information. High credit amount over a relatively short term, resulting in a high debt-to-savings ratio. High risk.",bad risk
27,female,2,own,little,moderate,2930,12,radio/TV,244.16666666666666,1465.0,"Young skilled homeowner with moderate checking, but limited savings. High credit amount for a short term results in a high debt-to-savings ratio. Liquidity concern.",bad risk
33,female,2,own,no info,no info,1927,24,education,80.29166666666667,1927.0,"Skilled homeowner with no savings or checking account information. Moderate credit for education, but a high debt-to-savings ratio raises liquidity concerns. Elevated risk.",bad risk
27,male,2,own,little,moderate,2820,36,car,78.33333333333333,1410.0,"Young skilled homeowner with moderate checking, but limited savings. High credit amount over a long term, resulting in a high debt-to-savings ratio. High leverage.",bad risk
27,male,1,own,little,no info,937,24,education,39.041666666666664,468.5,Young homeowner in an unskilled job with limited savings and no checking data. Small credit amount for education with a good debt-to-savings ratio. Acceptable risk.,good risk
30,male,2,own,little,moderate,1056,18,car,58.666666666666664,528.0,Skilled homeowner with moderate checking and limited savings. Moderate credit amount over a reasonable term with a good debt-to-savings ratio. Stable profile.,good risk
49,male,1,own,little,moderate,3124,12,car,260.3333333333333,1562.0,"Mature homeowner in an unskilled job, with moderate checking but limited savings. High credit amount over a short term, leading to a high debt-to-savings ratio. Elevated risk.",bad risk
26,female,2,rent,little,no info,1388,9,furniture/equipment,154.22222222222223,694.0,"Young skilled renter with limited savings and no checking information. Moderate credit for a short term, resulting in a high debt-to-savings ratio. Liquidity risk.",bad risk
33,male,1,rent,little,moderate,2384,36,repairs,66.22222222222223,1192.0,"Renter in an unskilled job with moderate checking and limited savings. Moderate credit over a long term for repairs, resulting in a high debt-to-savings ratio. Elevated risk.",bad risk
52,female,3,free,no info,no info,2133,12,car,177.75,2133.0,"Highly skilled, mature borrower with free housing, but no account information. Moderate credit amount with a very high debt-to-savings ratio, indicating significant risk.",bad risk
20,female,2,rent,little,little,2039,18,furniture/equipment,113.27777777777777,1019.5,"Very young skilled renter with minimal savings and checking accounts. Moderate credit over a moderate term, leading to a high debt-to-savings ratio. High risk.",bad risk
36,male,2,rent,little,little,2799,9,car,311.0,1399.5,"Skilled renter with limited savings and checking accounts. High credit amount for a short term, resulting in a high debt-to-savings ratio. Significant liquidity risk.",bad risk
21,male,1,own,little,little,1289,12,furniture/equipment,107.41666666666667,644.5,"Very young, unskilled homeowner with minimal savings and checking accounts. Moderate credit over a short term with a high debt-to-savings ratio. Elevated risk.",bad risk
47,male,1,own,little,little,1217,18,domestic appliances,67.61111111111111,608.5,"Mature homeowner in an unskilled job with limited savings and checking accounts. Moderate credit over a moderate term, with a high debt-to-savings ratio. Liquidity concern.",bad risk
60,male,2,own,little,little,2246,12,furniture/equipment,187.16666666666666,1123.0,"Mature skilled homeowner with limited savings and checking accounts. Moderate credit over a short term, resulting in a high debt-to-savings ratio. Liquidity is a concern.",bad risk
58,female,1,own,little,little,385,12,radio/TV,32.083333333333336,192.5,"Mature homeowner in an unskilled job with limited liquidity. Very small credit amount over a short term, with an excellent debt-to-savings ratio. Acceptable risk.",good risk
42,female,2,rent,no info,moderate,1965,24,car,81.875,1965.0,"Skilled renter with moderate checking but no savings information. Moderate credit over a moderate term, leading to a high debt-to-savings ratio. Elevated risk.",bad risk
36,female,1,own,rich,no info,1572,21,business,74.85714285714286,393.0,"Homeowner in an unskilled job with significant savings. Moderate credit for business with an excellent debt-to-savings ratio, despite missing checking account info. Mitigated risk.",good risk
20,female,1,rent,little,moderate,2718,24,car,113.25,1359.0,"Very young, unskilled renter with moderate checking but limited savings. High credit amount over a moderate term, resulting in a high debt-to-savings ratio. Significant risk.",bad risk
40,male,3,own,no info,little,1358,24,vacation/others,56.583333333333336,1358.0,"Highly skilled homeowner with limited checking and no savings information. Moderate credit for discretionary spending, resulting in a high debt-to-savings ratio. High risk.",bad risk
32,female,1,own,moderate,moderate,931,6,car,155.16666666666666,310.3333333333333,"Homeowner in an unskilled job with moderate savings and checking accounts. Small credit over a very short term, with an excellent debt-to-savings ratio. Good liquidity.",good risk
23,female,2,rent,little,little,1442,24,car,60.083333333333336,721.0,"Young skilled renter with minimal savings and checking accounts. Moderate credit amount over a moderate term, leading to a high debt-to-savings ratio. Elevated risk.",bad risk
36,male,1,own,little,moderate,4241,24,business,176.70833333333334,2120.5,"Homeowner in an unskilled job with moderate checking but limited savings. Very high credit amount for business, leading to a critical debt-to-savings ratio. High risk.",bad risk
31,male,2,own,little,no info,2775,18,car,154.16666666666666,1387.5,"Skilled homeowner with limited savings and no checking account information. High credit amount over a moderate term, resulting in a high debt-to-savings ratio. Liquidity concern.",bad risk
32,male,2,free,little,no info,3863,24,business,160.95833333333334,1931.5,"Skilled borrower with free housing, but limited savings and no checking information. High credit amount for business, leading to a high debt-to-savings ratio. Elevated risk.",bad risk
45,female,2,own,little,moderate,2329,7,radio/TV,332.7142857142857,1164.5,Skilled homeowner with moderate checking but limited savings. Moderate credit amount over a very short term results in a high debt-to-savings ratio. Liquidity concern.,bad risk
30,female,2,own,little,moderate,918,9,furniture/equipment,102.0,459.0,"Skilled homeowner with moderate checking and limited savings. Small credit amount over a short term, with a good debt-to-savings ratio. Acceptable risk.",good risk
34,female,1,free,little,moderate,1837,24,education,76.54166666666667,918.5,"Borrower in an unskilled job with free housing, moderate checking, but limited savings. Moderate credit for education with a high debt-to-savings ratio. Elevated risk.",bad risk
28,female,3,own,little,no info,3349,36,furniture/equipment,93.02777777777777,1674.5,"Young, highly skilled homeowner with limited savings and no checking information. High credit amount over a long term, resulting in a high debt-to-savings ratio. High risk.",bad risk
23,female,2,own,little,rich,1275,10,furniture/equipment,127.5,637.5,"Young skilled homeowner with substantial checking funds. Moderate credit over a short term, with a reasonable debt-to-savings ratio due to strong liquidity. Good profile.",good risk
22,male,2,own,quite rich,little,2828,24,furniture/equipment,117.83333333333333,2828.0,"Young skilled homeowner with good stated savings, but an extremely high calculated debt-to-savings ratio for a moderate-term loan, indicating significant leverage. High risk.",bad risk
74,male,3,own,little,no info,4526,24,business,188.58333333333334,2263.0,"Very mature, highly skilled homeowner with limited savings and no checking information. High business credit over a moderate term results in a critical debt-to-savings ratio.",bad risk
50,female,2,free,moderate,moderate,2671,36,radio/TV,74.19444444444444,890.3333333333334,Mature skilled borrower with free housing and moderate savings/checking accounts. Moderate credit over a long term with a reasonable debt-to-savings ratio. Stable profile.,good risk
33,male,2,own,little,no info,2051,18,radio/TV,113.94444444444444,1025.5,"Skilled homeowner with limited savings and no checking account information. Moderate credit over a moderate term, resulting in a high debt-to-savings ratio. Elevated risk.",bad risk
45,male,2,free,no info,no info,1300,15,car,86.66666666666667,1300.0,"Skilled borrower with free housing, but no savings or checking account information. Moderate credit with a high debt-to-savings ratio, indicating liquidity risk. High risk.",bad risk
22,female,2,own,moderate,little,741,12,domestic appliances,61.75,247.0,"Young skilled homeowner with moderate savings. Small credit amount over a short term, with an excellent debt-to-savings ratio, despite limited checking. Good liquidity.",good risk
48,female,1,free,moderate,rich,1240,10,car,124.0,413.3333333333333,Mature borrower in an unskilled job with free housing and substantial savings/checking accounts. Moderate credit over a short term with an excellent debt-to-savings ratio. Low risk.,good risk
29,female,2,own,rich,little,3357,21,radio/TV,159.85714285714286,839.25,"Skilled homeowner with significant savings. High credit amount over a moderate term, with a good debt-to-savings ratio, despite limited checking. Good liquidity.",good risk
22,female,2,rent,little,little,3632,24,car,151.33333333333334,1816.0,"Young skilled renter with minimal savings and checking accounts. High credit amount over a moderate term, resulting in a high debt-to-savings ratio. Elevated risk.",bad risk
